dzr_sng_id,sng_id,art_name_lower,track_id
65231002,SOQUIVO12A8C1391FD,mia doi todd,TRSCIUE128F425BA7D
8485909,SOCYMKV12A8C13D388,sue keller,TROFAGG128F42961B4
85006989,SORHQYI12A8C14129F,musafir,TRRKTWI128F92F801F
136721684,SOLAZLZ12A8C13BDCB,goldfinger,TRLXQDY128F4290165
129506050,SOSAUUN12A8C142D14,howling bells,TRPZJPW128F92D1699
11378911,SOCVIEC12A8C142742,sathima bea benjamin,TRJHHDJ128F92E0595
99872020,SOHUKCJ12AC4685995,popperklopper,TRGIZFQ12903D07E8A
63210459,SOWWRJX12AB0181C4B,anthony que,TRWCSTC128F9307CD0
61568947,SOFHITZ12A6D4FBA86,stormwitch,TRYRWDN128F424556B
98508072,SONWAQY12A8C13657A,sheavy,TREFTBQ128F4285B13
96990294,SOLAOAN12A8C1416F7,birmingham jubilee singers,TRSPEEY128F42A0464
111925654,SOOIAMC12AB0183333,atomic rooster,TREEXSS128F92FD8F5
27661471,SOECLXJ12AB0187745,crash,TRCMIGO128F934B9EC
1490995,SOLAEHB12A8C134A96,la gran orquesta republicana,TRLVLAH128F426682C
2506887,SOUXTTN12A6D4F9F1C,charlie haden quartet west,TRIMUUC128F1498D84
13165947,SODHVUW12A8C139E69,charlotte martin,TRKLPBZ128F428ED74
61927479,SOBNQKM12AC468AB95,dom dummaste,TROXEEQ12903D0887B
8302758,SOFUTVK12AB0182628,uzeb,TROVGHF128F92FD277
15750683,SOQUIQX12AB0181BFE,mark medlock,TRFIMEO128F93161C1
61568883,SOPBRYD12AB018C627,stormwitch,TRZSIXT12903CA923D
57870041,SOFSHPI12A8C13ADA7,ruth,TRNHFTQ128F429407D
72795366,SOOYQEG12AC468F2FC,venetian snares,TRAQJVG12903CE930E
85196166,SOPVVWA12A6701DE5B,drag-on,TRZDJFI128E07924E7
14470405,SOAEJTD12AAF3B1D6F,southern gentlemen,TRYTHPH128F92D9BC2
90727517,SOKRWLA12A58A7B930,soulsavers,TRTVKAR128F933A96E
61495632,SOQGTQF12A8C13477E,afu-ra,TRCKKVE128F4274AD6
100920782,SODBTUA12AB0181AF7,rhonda vincent,TRDXWKE128F92FE67B
1081087,SOZPXQP12A8C1334A4,karla bonoff,TRNKSKJ128F4267D6E
5543397,SONTMCJ12AB0189514,25 ta life,TRJGGMW12903CCFFB0
90727701,SOLABKA12AB0186692,estudiantina invasora,TRCSKXE12903CF327E
1351638,SOTCPTO12A8C134AC4,marky ramone,TRLKIRF128F4251749
14413043,SOMXXRL12A8C13B633,maggie reilly,TRCORGG128F4275A9E
66856711,SOZSLHI12AB018B146,estudiantina invasora,TRMXJJD12903CC2A34
129202428,SOCWWQT12A8C130D40,modest mouse,TRWILRB128F4262E07
1092698,SOIVPTK12A8C13B50C,adrian weyermann,TRXUMLG128F429B7FF
97339762,SOORSGB12AB0186654,elan,TRZTDMK128F9348748
85093346,SOTFEMI12AB0189EDE,ester drang,TREBEZU12903CE85D8
5060171,SOCPDBU12AB018E2A2,redrama,TRBHEFJ12903CC636E
13165946,SOITDRX12A8C13971C,charlotte martin,TRAPJTF128F428ED70
10711691,SOLYSLS12A8C1312E3,june tabor,TRRRECA128F423C438
123056106,SOOLNYF12AB017F9F0,skid row,TRUWSHA128F92F3361
108553336,SORVTAZ12AB0180E06,fu manchu,TRAOICD12903D0A089
856282,SOPAHHV12A8C133542,joe diffie,TRFBNNI128F4271B20
16957784,SODQMVH12A8C13F103,the mission,TRMRELW128F932A826
11340241,SOKXEJC12AB018518D,negative format,TRZMJVW128F933507C
11186311,SOGFUFE12AB017C892,bobby brown,TRXJHXU128F92FF784
61568942,SOAUJCG12A6D4FD213,stormwitch,TRHJFLH128F4245793
11466641,SOVBIEI12A58A785E2,lowfish,TRGGOBF128F92FA9B2
13352181,SOYYNHZ12A8C13DCC8,jani wickholm,TRSITMJ128F42A0922
2433705,SOPDUPI12AB017FBB2,afu-ra,TRKSWKZ128F93041E6
85141414,SOPJBEI12AB018AD9C,from ashes rise,TRHBZJJ12903CDECB4
13356743,SONJPIR12AB0182317,yuridia,TRCMUNO128F934BF64
71990989,SOAYRSO12A8AE45E91,the kills,TRFHLUP128F92E0A60
125969749,SOZKQPD12AB018D6F5,polly bergen,TRSUNGV12903CB1E17
11186316,SOPAUXM12A58A7D54C,bobby brown,TRNCIPA128F92FF79F
1626468,SOVGZTN12A8C133518,am i blood,TRIBABX128F424D470
63897781,SONWAAN12A58A80889,the grassmasters,TRRUAQT128F428206B
6444654,SOIPKTW12AF72A5F0E,bob log iii,TRDARHT12903CDB2BF
30970361,SOGUMQY12A8C13C714,the revolutionaries,TRESDJL128F426F688
116414536,SODBYOF12A58A7D54B,the spongetones,TRZUQPP128F92F5086
15143522,SOITDYX12A8C144027,udo,TRXDAVE128F92D50ED
73067729,SOUTPQA12AB018B486,nocturnus,TRLZLSB12903CDF3E6
64589678,SOODKYZ12AC9072DDE,7 seconds,TRWGVNO12903CF294E
103883202,SONFMPG12AB0185BE7,benjamin,TRPDOSR12903CBCCE1
129969650,SODYJYM12AB01899D3,wanda jackson,TRGKTFG12903CDCB3C
4041325,SONOCIU12A6D4F7281,meredith brooks,TRWJZOZ128EF352EA0
69207314,SOCEEYS12AB0182518,enrico rava,TRTIJWZ128F933E3F5
121234618,SOMZFJL12AB0185CE6,bennie moten's kansas city orchestra,TRBAWVP12903C98EEE
76883657,SOGHBSS12AB0183A47,maren ord,TRTICDH12903CF2B9A
3780649,SOREBKJ12A8C1435AC,jack the ripper,TRSRWVH128F92C59F2
70917537,SOQNXPY12A8C1379B4,johnny ventura,TRSTYRW128F4255E29
15176713,SOKRNTF12A8C137E08,journey,TRLNDSF128F42770D4
13160998,SONLINB12AB0180D07,donell jones,TREBGXA128F930BA0A
10719227,SOYEUWZ12A8C13DD63,gary bartz,TRFMWYJ128F4285E0F
36358761,SOAIRDS12A6D4F89AB,danza invisible,TRATTBJ128F1473D3B
2467243,SOJVDTM12AB0188DFC,ned's atomic dustbin,TREFHWV128F933732A
63227650,SOEJJME12A8C142649,warren smith,TRZTXMM12903CB5B3F
105359200,SOESAPY12A58A789E2,champion jack dupree,TRTKFOM128F933EF65
6251632,SOWBUYZ12A58A761AA,phil the agony,TRIPZVC128F9334198
13323951,SOITEUI12AB0181738,diomedes diaz;ivan zuleta,TRRRVPW128F9343680
61110094,SOCICTU12AB0189FE8,miss li,TRUHHFT12903CB4F65
6091575,SOVCOGQ12A58A7D0DE,don francisco,TRAHMQV12903CB2DB7
127498693,SORIYTT12AB01837AA,karen young,TRRWODE128F930E00B
76199865,SOXQYBL12AB017C4E2,pelle carlberg,TRJPPJY12903CB645D
11841229,SORBVXN12A8C1381D8,racetrack babies,TRAYIIS128F933A449
30255871,SOHXKIL12AB0182CCD,new model army,TRDNUVC128F9349345
13245340,SOPUFBM12AAF3B3C0D,annett louisan,TRECFAN128F92E1DAB
17993459,SOLGUNT12A6D4F6592,gustavo santaolalla,TRZPISZ128F148C616
5936385,SOCESFK12AB018CF42,lcd soundsystem,TRWMIAB12903CBB8AD
11521150,SODVXXR12A6D4FA726,la makina,TRGHDVW128F4243612
7087981,SOOWLCG12AB017AF7A,bebo norman,TRRVQSG128F9302E73
13357792,SODWLKV12AAF3B5F25,jani wickholm,TRCQTSH128F92E20DE
63157447,SOVRTIZ12AB0186975,the diplomats,TRTZQZL128F9328E0A
134839716,SOGOKKQ12AB017B298,our brother the native,TRYUNUQ128F92E0639
7915389,SOCZRMJ12AB017F31A,the hollywood flames,TRLSJTR128F9311F26
130054348,SOJDUBZ12A67ADBA45,the hold steady,TRUJFEN128F1451DBC
62515105,SOUHCFN12AB018179D,yuridia,TRRWDKE128F934BF4A
27195391,SOVDDZD12A6D4F869C,gustavo santaolalla,TRDNQLI128F14933F0
3533434,SOIRXSQ12A8C136ECC,les yeux noirs,TRHXIZX128F4269DEA
97267004,SOKBGIT12A8C13BCF8,lordi,TRHPDAT128F42941E0
5645805,SOEVKIL12AB018AEBA,before the dawn,TRKKOUT12903CB4D04
4848110,SOLZEYD12AC468BC6A,sfdk,TRAXEDC12903D0D224
88278419,SOCLISN12A58A7AA49,masta ace incorporated,TRELUCY128F4274FA8
7867086,SOVDGGY12A6D4FB611,pax217,TRBQTUX128F14B0DD3
65724596,SODKZXR12A6D4FB113,danzig,TRILGPJ128F92EA306
4531079,SOTXOIO12A58A7D3FE,20th century steel band,TRZIHXI128F9323A5C
11534323,SOQZJZZ12A58291D22,23 skidoo,TRAUBPN128F9312AAA
4604577,SOWNMIA12A58A7B970,matisse,TRPXVMQ128F9313AE1
97198840,SOIDLNJ12A8C1458CB,justin rutledge,TRLQDJL128F92FF39C
72965651,SOESCXW12A3F1EA273,the turbo ac's,TRALGTT128F42858AC
85094306,SOEUROM12AB018D0F8,joan of arc,TRKBDCF12903CE8436
63405770,SOGOMSD12A8C13E7E2,mavado,TRYGPKS128F42A2195
70834484,SOZUUYP12A8C133A1E,karla bonoff,TRBCXRZ128F4267D84
6402287,SOURCGQ12AAA15D8A0,sugar aloes,TRSAFMH128F92EE6EB
91212714,SOHSXDW12A8C143A13,warren smith,TRUYOTQ128F92E9BC1
113329224,SOSULOQ12A58A7EF46,dan hill,TRBJQAQ128F426DA53
3500575,SOSIOAT12A8C139EE6,jahn teigen,TRXOMON128F425F020
27661491,SOMJXTI12AB018774B,crash,TRRZPFX128F934B9EE
15660364,SOPEHEH12A8C137619,jahn teigen,TRZYJUO128F425EFDE
67976324,SOUJCGL12A8C13C943,merche,TRWRJOQ128F427DEE2
70989209,SOIQWOR12AB018FD22,ultraviolence,TRYVCLA12903CDCFDC
4518990,SORJSQI12A6701D62D,deep dish,TRKKWXD128E078DB27
1684071,SOCMMYK12A8C134FF1,vitamin x,TRJALYP128F4277C4C
10964350,SOIPVPK12A6D4F8EEA,messy marv,TRCTKYC128F4216E24
119506680,SOKGAMI12AB018A03C,polly bergen,TRSBFJI12903CCE4AC
3478187,SOPQIBL12A6D4F7BFF,grand funk railroad,TRIDKGQ128F146328C
131305268,SOSFTUS12AB017FDBA,the charlatans,TRSWRTR128F9308EBF
11086454,SOSUDSP12A58A7AB93,dominique paris,TRGNSJV12903CE4119
123346074,SOEBAJW12A8C140A56,paul haslinger,TRDVURH128F42AAFE8
13357791,SOCGOTT12A58A7CB39,jani wickholm,TRKOTCZ128F92E20DD
13356741,SOCGAUD12AB01822FB,yuridia,TROYGKN128F934BF5D
10964791,SOXMUIG12A8C13E3E4,lifesavas,TRWXUEW128F4284E83
95085100,SOONPSN12AB018D81D,evolution,TRGOOEN12903CDEE2F
11340233,SOBQNOA12AB0184B8F,negative format,TRFQRDZ128F933503D
5646342,SOWVSCA12AB0182A2F,redrama,TRDDCOV128F9344133
125428730,SOANYFU12A6D4F6EB8,alexis hk,TRDOISG128F14720BC
3247914,SOLVLYI12A6D4F856E,the magic numbers,TRVPMMN128F1488D68
2433707,SODLSSE12AB017E12A,afu-ra,TRYCWGJ128F93041EA
67976321,SOPEMJF12A8C13C916,merche,TRVBUDG128F427DBB4
13330593,SOZQCKW12AB0181788,silvestre dangond & juancho de la espriella,TRXIHLG128F934329C
125844485,SONZGRT12A8C139FD2,blanc faces,TRZCVXD128F42857E9
13349306,SOVQJKW12A8C142C14,syria,TRYTHLN128F92EBB92
5645808,SOVBMPQ12AB018AEC3,before the dawn,TRLAKUU12903CB4D07
63363091,SOFVBHW12A8C1458B4,justin rutledge,TRLGHSV128F92FF398
6616575,SOFQKIB12A81C23323,jet,TRFBXOJ128F423E3F8
2897710,SOEMWGW12A8C139EC1,deep dish,TROIQIE128F42917A9
3214129,SOXCCEI12A6D4FA17A,victor jara,TRRSWOO128F149993B
3287695,SOWJGWY12A6D4F988C,roudoudou,TRUNHEC128F1465437
1807036,SOVRFRH12AB017FFF3,vicky emerson,TRWTRZV128F92E8106
3833118,SOWPCPE12AB0180E2D,cece winans,TRNTZQM128F9345BEF
3350841,SOALHAU12A6D4FA92B,marco parente,TRECQZY128F1496C8D
118177790,SOCEVRO12AB018CF46,lcd soundsystem,TRZBANV12903CBB8B2
108553346,SOYOFOK12AB0180E15,fu manchu,TRMUQCT12903D0A08E
76536954,SOWJKFX12AC468E37A,maren ord,TRGDUTV12903CE8106
3486153,SOSJTMT12A6D4F7AD9,herman's hermits,TRCXRLO128F145B8E4
2061337,SOCGHHD12AC46880A0,thee stp,TRHUXIR12903CFEAEF
71236110,SORYDNX12AB0187381,sui generis,TRAMBPW128F9337F71
90885579,SOMCICI12A8C1331D2,roger chapman,TRKESDT128F423C5C1
85196176,SOZROJN12A6701DE60,drag-on,TRUWBAN128E07924EC
131222136,SOAEYOS12A8C143F46,mc5,TRHFGAM128F92F6CDF
70989655,SOGGXLC12AB018D016,scorn,TRZMJFG12903CDD1FA
3286036,SOTSPDO12AB017EA85,ruth,TRBKWEY128F92E16EF
13166032,SOHDKJD12A8C138587,charlotte martin,TRJBLMF128F4293638
8302744,SOMVICP12AB01896BF,uzeb,TRGTMRE128F934631C
80744726,SOACXJA12A8C1332A3,arthur lyman,TRUCFVC128F425F76B
3473142,SOYAFUG12A6D4F81AF,ghoti hook,TRGZHDZ128F145C48C
71948036,SOYBERO12A8C130DB5,hooverphonic,TRXYRYP128F4273C6C
6097810,SOERYTO12AF72A0DED,bebo norman,TRKIZUE128F92EB016
11522161,SOVONIY12A58A79825,james labrie,TRTHWAQ128F4245345
3350836,SOOZZPF12A6D4FA926,marco parente,TREIHMZ128F1496C88
134774172,SOBTJWU12A58A7C3FC,new model army,TRDUCZI128F9306318
13148338,SOGYLJM12A8C13F3E1,modest mouse,TRLBGIO128F42BC688
76412570,SODXSBY12A8C132EFB,bobby womack,TRTVOES128F426F00E
3440695,SOEQZKN12AF72ACFF7,divinyls,TRRYABZ128F145C0F7
70989602,SOCTFNJ12AB0186C8D,scorn,TRRPCWO12903CDD16C
100878650,SOSDXJX12A58A7C77B,polly bergen,TRYCJMH12903CB1E23
66310200,SOENBBO12AB01851C8,hladno pivo,TRCCGKG128F9322BAB
1487730,SOQYSUI12A8C1342DA,guzzard,TRJXRBV128F4263C35
63841071,SOUKRFC12A8C136125,out of order,TRHDIYH128F4231B14
14413051,SOPKXZO12A8C13B63C,maggie reilly,TRSBJJD128F4275AA4
101018690,SOABMYY12A8C1362D1,sheavy,TRRDSWF128F4285B05
1626476,SOGTJCT12A8C133550,am i blood,TRYVRXM128F424D47D
97219804,SONDQFO12A8C140165,lordi,TRYLUNF128F42AE86E
65001423,SOGFAAA12A8C13EECE,need new body,TRTWVKD128F42AB44C
7867085,SONNOPK12A6D4FB610,pax217,TRNXVSM128F14B0DD2
941665,SOGCBRS12A8C13E7BB,the tyde,TRKUJNG128F4281CE6
11119773,SODXWVA12A58A783A5,nofx,TRPFVFN128F4233CC0
70989203,SOPXVZZ12AB018FD14,ultraviolence,TRXMYJT12903CDCFD6
99821748,SOUXJMO12AB01827D7,blackmore's night,TRUAORP128F930CA8D
10852032,SOUNWLM12A8C140695,phil ochs,TRAULKH128F4286716
62940114,SOMTOLZ12A8C13C081,los nikis,TRWPAKZ128F4275671
127460629,SOANDWC12A8C13A26B,wanda jackson,TRDEZUI128F4295824
10291307,SONCOZO12A6D4FB4D2,interpol,TRHDJUX128F422BC4B
57606111,SOTDGBV12A679C8063,sophie ellis-bextor,TRXWFBG128E07933FD
10750018,SOFPFAW12A58A7B28F,the pilgrim travelers,TRVWQPX128F93061F1
85093348,SOGGVFE12AB018C71C,ester drang,TRBJZHR12903CE85D9
116383288,SODWWEU12AB0186268,dale hawkins,TRJVQLB128F931985B
76882162,SOMQMNZ12A8C13DC12,delerium,TRCSKYH12903D06393
95419934,SOBGEBR12AB01811B6,root,TRUKABK128F92FBF02
100155814,SOUOBVY12A8C13E74D,goldfinger,TRXTBAP128F4284C61
74339609,SOASJIB12A8C133D95,orphanage,TRKRRRH128F4253615
108553332,SOTKSFB12AB0180E01,fu manchu,TRIHUCR12903D0A087
91684760,SOWDNCW12AF72A4858,stiff little fingers,TRWVRKG128F930319B
6402291,SOYZXAN12AAA15D8C7,sugar aloes,TRIWDDX128F92EE6F7
3067817,SOEOXDQ12AB0182660,michael white,TRQFOTN128F93216C2
4227466,SOLHUOR12AAF3B5229,peter hammill,TRMUNZH128F93044E2
62790815,SOBFWJU12A8C135EA7,maggie reilly,TREDMEC128F42699A9
71196713,SOKROBX12AB017C87A,carolyn arends,TRFYCGQ128F9309091
9901645,SOZXXGW12AC9609F7C,helen love,TRZVHZF12903CF2B4A
113387178,SOPNEIF12A6BD55770,samael,TRCPVLG12903CF423E
65724597,SOHMGWJ12A6D4FB114,danzig,TRXAJMK128F92EA307
17945319,SOUNNZW12A6D4F9E29,zachary richard,TREDCML128F14A2D3F
63706988,SOFWNUV12A8C1391C3,hieroglyphics,TRFOADV128F425B771
4087315,SOKLPML12A6D4F98EB,billy talent,TRYALZM128F1483C7D
4563409,SOKSKIC12AB0181ABA,low low low la la la love love love,TRLHWLZ128F930BBB0
62921026,SOVGNQD12A8C14369C,mauro bisi,TRDQIJK128F92E5872
68526384,SOQXTEU12AB018BA53,the unfinished sympathy,TRTOLOU12903CE0E82
30970351,SOOWZCX12A8C13C710,the revolutionaries,TRQTQYY128F426F687
76536949,SOIAOYO12AC468E343,maren ord,TRXEATY12903CE8101
84462777,SOFOWFC12AC468833C,tony,TRVZLSG12903CEBE81
949898,SOWTVMT12AB0188689,the breeders,TRRTVND128F931D547
2796578,SOUDMOC12AB0183C9E,dee dee sharp,TRMTEPA128F932131A
2058188,SOJBPNS12A8C13F9DA,mojo nixon,TRHHPES128F428F9BC
137015258,SOPAMVM12A8C144596,howling bells,TRFZNQE12903CEA98C
29683121,SOZYHKU12AB0188F5B,field music,TRRKCVO12903CC234E
3397490,SOCQFRE12A8C13884A,big circo,TRIFCIB128F425EF8B
2058165,SOLDAUP12A8C13F9D3,mojo nixon,TRMSVJY128F428F9BA
126310765,SONSFIC12AB01827E4,charlie haden quartet west,TRNCPBV128F930156A
79210863,SOJVHIC12A67AD729E,gwen mccrae,TRSWIBN128E0794886
79470847,SOOVCJN12A58A7E381,chris rice,TRRIOEP128F425AF71
129370364,SOYYUZS12A6701DE49,hot hot heat,TRXAVEU128E078D3CD
6249625,SOTSGFI12AB017E868,nural,TRZQTNZ128F9322451
12069913,SOHSCCR12A8C144925,nathan moore,TRNIOND128F92FEDC5
13321905,SOXMXTD12A8C14389C,yuri,TRVLASC128F92E57D7
14927097,SOTMSJM12AB01822D8,yuridia,TRXZTKC128F934BF53
61463869,SOEBDMY12A8C146A8E,skid row,TRMFDZR128F92EBCE2
10712104,SODOQCM12A8C140233,june tabor,TRBKWRE128F92EED3C
1684051,SOPEYDK12A58A7E4B1,vitamin x,TRRQOTY128F4277C44
5076265,SOTFTGA12A8C137800,25 ta life,TRLGNDJ128F4258CAF
13340776,SOYYNES12AB017B5EC,kristian meurman,TRMCGAT128F92E4D50
12069917,SOGNDQL12A8C1447EE,nathan moore,TRTJZWF128F92FEDC9
3475851,SOJEWDV12A8C13BD11,glass tiger,TRNMCWB128F428FDC1
4220968,SOUXSYV12AC4688490,breathe,TRNAXCY12903CFE1BD
63621121,SOKIXAM12AAF3B59B1,snog,TRSAVTO128F92D870A
18065381,SOHRJKB12AB018B2A4,miss li,TRDQJSH12903CB81E6
3881869,SOZULQO12A6D4F879B,shocking pinks,TRSXJWS128F4227979
4606755,SOEYNHO12AB0188592,omar pene,TRTWMSY128F9341726
4287606,SOVECZW12AF729F1B0,lovehatehero,TRRMNQN12903CE7CC8
3029343,SOFEYWR12AB0186436,one t,TRPJAYT128F933B83D
11124410,SOBZERN12A8C13D7DB,tim finn,TRDGLKO128F4289184
3008133,SORXJWB12A6D4F9CE8,the teardrop explodes,TRJUMUU128F147765F
61463866,SOIBMTI12A8C146A80,skid row,TRBKOIR128F92EBCDD
21317521,SOLZGMU12AB0189F73,popperklopper,TROMERU12903CA8F98
11512909,SOYXDEK12AB0180A73,23 skidoo,TRYTRNT128F9310D1A
2506890,SOSMDLL12A6D4F9F1E,charlie haden quartet west,TRIESJB128F1498D87
43846921,SOAQEEE12A8C144847,the lord weird slough feg,TRXOBCG128F92E1344
4220967,SOOXDWT12AF72A56FA,breathe,TRYAVOS12903CFE1BC
4641724,SOTIXMT12AB0189AE5,magnatiz,TRREYDP12903CC3843
1080855,SOVGBAQ12A8C13191C,karla bonoff,TROZUBI128F4267CFB
64589689,SOAMQWI12AC90978EC,7 seconds,TRZNUKV12903CF29EF
4752080,SOGZTUB12AC4689948,lelio luttazzi,TRMIBDQ12903CEA666
16332136,SORGODD12A6701CC7C,danza invisible,TRUIXZM128E07876FD
43846841,SOTOCBL12A8C142E58,the lord weird slough feg,TRAWZJQ128F92E1314
121234548,SOROTPH12AB01867B6,bennie moten's kansas city orchestra,TRGRJLR12903C99E2F
75174026,SOYKFRM12AB01800A4,the hollywood flames,TRCFKJC128F9311F1C
4643608,SOVTREN12AB0189381,magnatiz,TRTSEFO12903CD2C46
15584968,SOVEKOC12AB0187262,bob gallion,TRAQOPB12903C9FB34
63421381,SOCXNXH12A8C13DB08,rose maddox,TRTDGVY128F4290533
5194706,SOIETPK12AB018940A,gustavo santaolalla,TRJQADW12903CA6CD8
15584971,SOZJKSF12AB018839E,bob gallion,TRHBKOS12903C9FBA4
3443917,SOHHKDP12A8C13CA7D,dubstar,TRXQZTN128F42959E0
4563408,SOZTAZV12AB0181AA6,low low low la la la love love love,TRGAZLD128F930BBAA
13017051,SODDAKZ12AB017FC43,phunk junkeez,TRWLQXK128F9302A1D
17998720,SOWANKT12A8C13C614,rebeca,TRZDCZM128F4285738
7764613,SOIJPZF12A6701EB76,bloodhound gang,TRSSYCP128E0792A29
18130121,SOBMDKS12AB017DBFF,newfound road,TRKUQKF128F92FE8E5
3444207,SOCLEBN12A6D4F9D22,duke pearson,TRJYJIZ128E079470B
10737935,SOOGSTK12A81C2333E,stella,TRNSTCO128F4225605
15584972,SOXGVWT12AB0184779,bob gallion,TRNHLIU12903C9FBB2
30318831,SOHEEAM12AB01808DD,marah,TRDRFNA128F93221E8
11522163,SOROFHW12A58A7B7E6,james labrie,TRUXFVV128F424534F
13286648,SOQDANT12A58A775C6,leonardo favio,TRYYMKW128F9340567
88555427,SOVORZQ12A6D4F2978,cowboy copas,TREEBCZ128F9340337
98794212,SOGSFFK12A8C142ED0,champion jack dupree,TROHOYU128F92CC08F
3913388,SOVVRNX12A6D4F8A25,los nikis,TRFQZWZ128F1473DD5
86875343,SOPYUFU12A6D4FAD27,lone justice,TRCIMOK128F148D1E8
74807022,SOVUAKP12A8C13BF0B,xl5,TRMPRWM128F42A3ED0
94454828,SOHNSAC12AB0185F18,necro facility,TRRIVDB12903CC7B6E
131222128,SOJYJFU12A8C143C27,mc5,TRPFTWA128F92F6CD8
5504769,SOJZNLJ12AB018B082,keel,TRSNYDW12903CD364E
99234648,SOEVCPD12AF72A3232,deep dish,TRYYXGW128E078E5E0
13357793,SOMDUDN12AAF3B5F28,jani wickholm,TRKVIAO128F92E20DF
9902221,SOREFIG12A58A758AB,helen love,TRFBHFQ12903CF2B2D
1640310,SONIHKN12AB0182601,mc5,TRTZCJB128F92F190A
69462244,SODEJSB12AB01855D5,lord kitchener,TRYHNAQ128F933C0A9
6118701,SOWDFUN12A58A7A134,carolyn arends,TRFRSRG128F93071EC
5646349,SOYZEXA12AB0182A61,redrama,TRRKTLO128F934413B
3235732,SOFSVBU12AB01847D6,dierks bentley,TRDAYRK12903CFDBFB
131945284,SORXBKA12AB017D86D,tim finn,TRXZHIY128F92E1C08
16300624,SOJKZNU12A8C13CB3C,opm,TRCFSRU128F428A302
118211430,SOKCKPA12AB017F31D,the hollywood flames,TRITEYM128F9311F27
61271653,SODNZCE12AB0186F78,night ranger,TRZKCMU128F9333FC3
3913390,SOEYSIQ12A6D4F8A27,los nikis,TRNLMBN128F1473DD7
62515114,SONCJOD12A58A7D9BD,yuridia,TRCAFME128F9336B0D
114227398,SOFOJDX12AC4688341,tony,TRZUTON12903CEBE84
3477563,SOUAUUR12AF72A50AF,grand funk railroad,TRFLSRW128F427B4CD
15779126,SOHFRKM12AB017E23B,paulo gonzo,TRJPWUG128F92EB159
61451265,SOMZJEH12AB018E190,gatas parlament,TRVUMRG12903CBC346
29683131,SOLFKDM12AB0188F5D,field music,TRSQFOY12903CC234F
10905989,SODMWML12AC3DF6CC7,the mystic moods orchestra,TRXXMCI12903CE49C7
68326778,SOYHKKZ12A81C23B37,king britt,TRLKDNG128F92FBF4D
7540185,SOMBNET12A8C13304B,opm,TRXLJCS128F4234889
97267010,SOVHKNT12A8C13BD0C,lordi,TRQHYVA128F42941E6
134513390,SONFPQM12AC468E802,ernie k-doe,TRHJTAQ12903CF8E1B
60835649,SOUHBRT12A6D4FA222,tarrus riley,TRWWCEX128F423905D
109792742,SOFLFZT12A8C1350F0,marky ramone,TRJUFNJ128F4251728
79470871,SOSMNJH12A58A794F9,chris rice,TRHKVGV128F425AF7D
3240065,SOLFAZH12A6701F8EC,dierks bentley,TRJHPZP128E0789C02
10711692,SOAWLCU12A58A776D5,june tabor,TRHFOUU128F423C442
74780661,SOJAERF12A8C13C55E,boom bip,TRLXPOH128F429DC14
98508066,SOMQVHS12A8C13BEA5,sheavy,TRYYFBQ128F4285B0F
115419266,SOIEHYB12A6D4F5E48,steve miller band,TRLMUWE128F1459593
13323955,SOSSGZT12AB0185201,diomedes diaz;ivan zuleta,TRIFLAA128F9343694
67976322,SOBTNNR12A8C13DD42,merche,TRTLBJW128F427DEDD
2011341,SOECOIA12A8C132F39,agency 1994,TRBCXHD128F4242055
121234572,SOCHLMQ12AB018443B,bennie moten's kansas city orchestra,TRYRXMG12903C98E8C
117469932,SOKMREG12A8C138388,legacy five,TRJWRZX128F4259EA1
3919716,SOWZIIP12A6D4F7634,fran perea,TRLVKHW128F147F1B9
13468427,SOLPWCP12A6D4FB231,interpol,TRODEPV128F4229704
3395052,SOWZMAU12AB017FF68,benjamin,TRYQKLS128F931F571
73169410,SOBMHCP12A81C23276,barry louis polisar,TRFMAMZ128F422308D
65288061,SOLXRET12A8C14380C,bullitnuts,TRYKGOB128F92D2384
115483778,SOJRNWA12AB018331C,atomic rooster,TROCEVK128F92FD8F0
1228678,SOPKDCF12A8C143336,wilton felder,TRDDATB128F92CAF2D
52341161,SORPNVW12AC468D2BF,third world,TRDEMOJ12903D129DB
97329136,SOLSBGQ12A8C13F626,lordi,TRIQIXI128F42AE87F
67696129,SOJMPYI12A58A76CC8,mecano,TRVIZLD128F42AA585
11340184,SOQQVZY12AB0185AC7,negative format,TRLOFPT128F933BF97
13377968,SONSZYC12A58A7C753,bobby watson,TRARGOS128F4262749
34021341,SOLEVHR12A8C13996B,daniel johnston,TRDWEFB128F427EF6B
2224738,SOWSETI12A6D4FB24C,dr ring-ding & the senior allstars,TRNEYNH128F14A35DC
90727525,SOZRCES12A58A7C219,soulsavers,TRIKYZT128F933A979
3247921,SOQFADA12A6D4FAAC6,the magic numbers,TRAUWVQ128F14A48F2
17945317,SOCHLTJ12A6D4F9E27,zachary richard,TRKQVST128F14A2D3D
4225039,SOPLJDD12AAF3B2C27,kings of convenience,TRQWOSG128F93048F2
61271649,SOTMIAC12AB0186F5F,night ranger,TRPUJIE128F9333FBD
59228981,SODURTD12AB017FB72,stiff little fingers,TRNEPZY128F9303249
11432479,SOSBEAG12A81C1FF21,philmore,TRFHBZJ128F422B4EE
17939681,SONFYXL12A6D4F8214,phil ochs,TRRYYOV128F148B282
4008436,SOJRXHQ12A8AE47C96,beth orton,TRVTDWA128F4295360
79475732,SOASPUZ12A8C134D33,ginuwine,TRUSQMJ128F4265865
